request_id,timestamp_utc,requester_role,requester_station_id,requester_district_id,requester_agency,target_case_type,target_record_type,target_station_id,target_district_id,record_sensitivity_level,victim_flag,witness_flag,juvenile_flag,evidence_media_flag,sealed_status,purpose,action,decision,primary_reason_code,required_approval,record_pointer_id,payload_hash,ciphertext_hash,explanation_hash,block_number,block_hash
REQ-000037,2026-05-27T02:28:00Z,Sub-Inspector,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,POLICE,NARCOTICS,JUVENILE_RECORD,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,HIGH,false,false,true,false,OPEN,TRAINING,VIEW,deny,DENY_TRAINING_PURPOSE_FOR_SENSITIVE_RECORD,none,1661a3db311f51dcb78c93e2,c52a419816442ffcca29b82e4d8dc3f0c059e719f517564664b96c689eb65507,a5a6640395d37006e9dd0853f69ba7d4d3f121484691534307064861da04b0d7,98f08db171b27a1fcaa503566e4e37b2559d5082e660587c67fe532f9b5a94c6,1,25956a462e692962509682da0d828e8068b3cd4e05b3b881e9758433238ed7b1
REQ-000038,2026-05-27T05:04:00Z,Head Constable,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,POLICE,NARCOTICS,CASE_DIARY,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,HIGH,false,false,false,false,OPEN,EMERGENCY_RESPONSE,DOWNLOAD,escalate,ESCALATE_EMERGENCY_REVIEW_REQUIRED,cross_jurisdiction_superior_approval|sensitive_record_approval|superior_emergency_review,0fb35f34d79b9cbcbf76f81c,3ef2c7e41364724539b8f376faf00784e53c6c26ddc6ab571a1b62c1f8b67d00,d17dd565deb748d634719a8c8be78cb8c3b3d1040ab7313d9aa161178884c027,5d2911b9cb39f428a96d04fcf22e7c7471b14faf66296e946ec38bd131523c88,1,25956a462e692962509682da0d828e8068b3cd4e05b3b881e9758433238ed7b1
REQ-000039,2026-05-27T05:12:00Z,Sub-Inspector,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,POLICE,GENERAL_THEFT,VICTIM_RECORD,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,CLASSIFIED,true,false,false,false,OPEN,PROSECUTION_REVIEW,VIEW,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,da8e346c8813377a32ecb201,14fa5a27811d9eabdc91ce07df0a1a22df1910446fa921e27b19d5c7b08a339f,83c0cf39ef0b6799b3120d53c98959cec00adeb8d0bbe51de8324c74131cabe7,2d899201fefb9aed874c668e6557b83222a233ac1be74bedca614beda2f64bf1,1,25956a462e692962509682da0d828e8068b3cd4e05b3b881e9758433238ed7b1
REQ-000040,2026-05-27T08:00:00Z,Sub-Inspector,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,POLICE,VIOLENT_CRIME,CASE_DIARY,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,HIGH,false,false,false,false,SEALED,INVESTIGATION,DOWNLOAD,deny,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT,none,69b3c264714f925c4a16ae3f,30f165980dff96198d3c0450951510e2898974faf4658b86fe03c6ad371942ac,c8a0bde02679fd36752d06aacde061566a12f6e1fee4e36d39374f9a6c9d19d3,c64559958af367f2b2ee19bb64bf90b0aa372feff7cacfc267eae60f22140c9c,1,25956a462e692962509682da0d828e8068b3cd4e05b3b881e9758433238ed7b1
REQ-000041,2026-05-27T02:03:00Z,Sub-Inspector,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,POLICE,MISSING_PERSON,WITNESS_STATEMENT,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,MEDIUM,false,true,false,false,OPEN,INVESTIGATION,VIEW,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,sensitive_record_approval,ce3433be5713262b7500f382,9c88a105eeca8cf7f5d3696646b8a5cd16a39b36ce5062f60861c93c64773b3a,ec2b757a0ef38cebe0e680e098441bf68fad6131cc0043f1ccd31908fa324514,b3e7fdb551a5d3432dc74024246bb1c36fd345d46b82ab7ff92fe2ee57c0b4fd,1,25956a462e692962509682da0d828e8068b3cd4e05b3b881e9758433238ed7b1
REQ-000042,2026-05-27T02:06:00Z,Inspector,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,POLICE,JUVENILE_PROTECTION,EVIDENCE_MEDIA,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,CLASSIFIED,false,false,true,true,SEALED,SUPERVISION,VIEW,deny,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT,none,eb93f2ff1c331b1bc2516367,6f238c4828a7ef06193e038ec3223c7cbf96126d8ee584ca363e7b566815566e,dee7c7d621e3d9107e7a690843fcef5f5b359ec144e03c84b59869def6aa3a46,d0c2c483b94507e3e883e06c9426e4eb472ee42a3a205e41ed9eb9107247e96f,1,25956a462e692962509682da0d828e8068b3cd4e05b3b881e9758433238ed7b1
REQ-000043,2026-05-27T12:11:00Z,Cybercrime Officer,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,CYBERCRIME,GENERAL_THEFT,FIR_SUMMARY,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,MEDIUM,false,false,false,false,OPEN,PROSECUTION_REVIEW,SHARE,escalate,ESCALATE_CONTEXTUAL_REVIEW_REQUIRED,contextual_superior_review,b78947c1c09f1b2bb3e84df4,498a0a475108e7bac2481604250d20625057516abf5e6503a0935d17b080043e,8f61929b214a0be710711d0ebf00465e3bbe53bd98fdc27b082a659bac995875,6e03aa2a4bae3305af713dbc01176310a22ece9078e4f03178bc23d9dc6e29ce,1,25956a462e692962509682da0d828e8068b3cd4e05b3b881e9758433238ed7b1
REQ-000044,2026-05-27T10:16:00Z,Inspector,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,POLICE,CYBER_FRAUD,VICTIM_RECORD,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,CLASSIFIED,true,false,false,false,OPEN,PROSECUTION_REVIEW,APPROVE,deny,DENY_APPROVAL_ACTION_WITHOUT_SUPERVISOR_RANK,none,f5af0a6359e880352f43a393,59065fc48559fae9702914e102600107c2afa9c377351fee75adff116495c90c,acb4072390a7ef875b74b0c590c5c553bdc1bbaaa66df69821b5d3ae1d752c22,8cd2ac068183485288d8800cd385284e98b268bb9ca54d2ae24fd7b58b81b298,1,25956a462e692962509682da0d828e8068b3cd4e05b3b881e9758433238ed7b1
REQ-000045,2026-05-27T02:15:00Z,Constable,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,POLICE,GENERAL_THEFT,CYBERCRIME_COMPLAINT,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,HIGH,false,false,false,false,OPEN,INVESTIGATION,DOWNLOAD,deny,DENY_INACTIVE_CREDENTIAL,none,218f4df873310904e9b77947,c1a7ffc5db0d7d840fe3ed9a6e738ad1b3acb2ce80972ed5ca0c4388731f81ac,c4d9d03b3ad4439feb42620b87defc560d6d52fb5b883426d18720c801487a4c,d495fc37e2619a0d8b619377c52cd3df04123112ff8e8f5e80e37355ae64e7af,1,25956a462e692962509682da0d828e8068b3cd4e05b3b881e9758433238ed7b1
REQ-000046,2026-05-27T06:08:00Z,Head Constable,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,POLICE,FINANCIAL_CRIME,WITNESS_STATEMENT,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,CLASSIFIED,false,true,false,false,SEALED,COURT_PRODUCTION,VIEW,escalate,ESCALATE_SEALED_RECORD_REVIEW_REQUIRED,cross_jurisdiction_superior_approval|sealed_record_superior_review|sensitive_record_approval,8982452aaab02875d3d7df04,9beded4b7524cabee29caadff9a8f1bfd0f2beee79f9dea29b4fbbc8f6ae3d8e,26a6218cf59aace8b5c30f797a5c72b5b493f8f49a67f1648481a87186538d6e,88f4d24323351eca22ae42ac0da76ac4cf43b3bd6cc8ce66a17ea97d2f5ecaf9,1,25956a462e692962509682da0d828e8068b3cd4e05b3b881e9758433238ed7b1
REQ-000047,2026-05-27T05:29:00Z,Head Constable,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,POLICE,JUVENILE_PROTECTION,JUVENILE_RECORD,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,CLASSIFIED,false,false,true,false,OPEN,COURT_PRODUCTION,DOWNLOAD,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|manual_node_outage_review|sensitive_record_approval,3ee5deda29af53e15d16d35a,908f413d2432ca4fa050745e2eff530a9e5c8449bcbc7a5dcf0da8f54020c871,ebe290f2da3dab5779e1bb3f96c50e6adef3c8e86c6a7c790523ea50f6292be0,5ac71596639a51d67f284c847541aae7ec163d5fb9ea3a7f798df097016a48cb,1,25956a462e692962509682da0d828e8068b3cd4e05b3b881e9758433238ed7b1
REQ-000048,2026-05-27T12:00:00Z,Sub-Inspector,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,POLICE,VIOLENT_CRIME,VICTIM_RECORD,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,HIGH,true,false,false,false,OPEN,TRAINING,VIEW,deny,DENY_TRAINING_PURPOSE_FOR_SENSITIVE_RECORD,none,b80d743b4e0bcdd48565970b,485bf75fd6ed6526e29e7333590dc89afa3cfef3ea3250b8b7822703dcf5360e,6446a770fee0df2410b5db2b92ceefe767dcf4bd3c18ccaa6335d77b6216f648,2e5fbe313f051f7a6aad5e4fac234993b43b3ebd7958bbfc31e9d1f1c05c9457,1,25956a462e692962509682da0d828e8068b3cd4e05b3b881e9758433238ed7b1
REQ-000049,2026-05-27T05:43:00Z,Inspector,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,POLICE,FINANCIAL_CRIME,CASE_DIARY,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,HIGH,false,false,false,false,OPEN,EMERGENCY_RESPONSE,VIEW,escalate,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction_superior_approval,e68511344788b53a5ac7adb4,9b73c235da2ab524fbc2285c646ebfaf7103b4617422f798f07f54550049d15f,9fc2963c0b9421253fa157c81d50d25c1d6be85bdc0e41c6fc5cb4d088c93a8b,e39b77999c4ba742cb631d43025b4a61ed26dc8a06e1bf172d153a79d867a2aa,1,25956a462e692962509682da0d828e8068b3cd4e05b3b881e9758433238ed7b1
REQ-000050,2026-05-27T01:40:00Z,Head Constable,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,POLICE,NARCOTICS,FORENSIC_REPORT,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,CLASSIFIED,false,false,false,false,OPEN,EMERGENCY_RESPONSE,DOWNLOAD,escalate,ESCALATE_EMERGENCY_REVIEW_REQUIRED,cross_jurisdiction_superior_approval|superior_emergency_review,0b1242f6f73082caf061e6e4,8a1cdbd233a55557fcb625108c40c07be5c4e3bea1d9c1f1b3998e6bb17b5f79,18d9ff8541b1b24e24a98289983307ab7840517e9385580be1047cf773fa74de,737f1bb24dcae4c7b751ab770ec4b13ddd0534382182e741556c10851af40ecd,1,25956a462e692962509682da0d828e8068b3cd4e05b3b881e9758433238ed7b1
REQ-000051,2026-05-27T14:27:00Z,Inspector,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,POLICE,WOMEN_CHILD_SAFETY,FIR_SUMMARY,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,MEDIUM,true,false,false,false,OPEN,INVESTIGATION,VIEW,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,sensitive_record_approval,ac48ae61074520a4b3430aee,a222927c0122c0a45911d29593b9337447d13e2c6ecebec9c8569a95a5f54f0c,7e19b89759dced6fdd9a39afa9854c78de3ecf1b3b3e5bf6102b2036b29c41ef,9a8752c50bf4ddddf2a26d0cec884b7b1d1cfead2c9214eb2d93420579ea326f,2,c7bda0175b82f29530d39520252ece87c276f12adebf5d74699c03312dde82a3
REQ-000052,2026-05-27T03:28:00Z,Sub-Inspector,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,POLICE,CYBER_FRAUD,JUVENILE_RECORD,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,CLASSIFIED,false,false,true,false,OPEN,FORENSIC_REVIEW,VIEW,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,fa4632a7b2e04eacbd4598c3,5fb42d0c948b5319bbd5df59797cc47713424f0b1a1f47f8eae0acc4561d5131,ea4b1438e78c2a0b1c87636f565d7b027030934de1efcc500034171e32d138c9,efdc6a7687e290a001870775a8787d3f3c8c87c6d1e1ae3302a83208cf5f9cbb,2,c7bda0175b82f29530d39520252ece87c276f12adebf5d74699c03312dde82a3
REQ-000053,2026-05-27T15:01:00Z,Inspector,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,POLICE,MISSING_PERSON,EVIDENCE_MEDIA,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,CLASSIFIED,false,false,false,true,SEALED,PROSECUTION_REVIEW,VIEW,escalate,ESCALATE_SEALED_RECORD_REVIEW_REQUIRED,cross_jurisdiction_superior_approval|sealed_record_superior_review,7a093dade47030aa1695a558,deb8d47196b87418a1b20208d6cfbbd614a30c1dff636e112e826502ac220523,5cc6cd997eabfa08ad04850e7bdd68e4263f566c2fd1714dbc5bdcbf901ef210,d4ab72d74c14556cf205c5ae12b9c9f20336856dee43a6bc07e437f44f761c05,2,c7bda0175b82f29530d39520252ece87c276f12adebf5d74699c03312dde82a3
REQ-000054,2026-05-27T01:48:00Z,Inspector,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,POLICE,VIOLENT_CRIME,COURT_SUBMISSION,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,MEDIUM,false,false,false,false,OPEN,INVESTIGATION,VIEW,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,none,25e81ad8977948d425ddf9bd,6e1da77159830ef369eab3ecba2c6de3411a2f85833fafdf712689a987840649,1bf0d7a5533b4b6e9a2fd7c09720c729f8095a1ee75dacdfc41470aa25219423,c1709d0c6b826c4bb8780e5691e6bb68b8d576b06cc55e7fda034fed98cd71b5,2,c7bda0175b82f29530d39520252ece87c276f12adebf5d74699c03312dde82a3
REQ-000055,2026-05-27T03:40:00Z,Inspector,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,POLICE,JUVENILE_PROTECTION,WITNESS_STATEMENT,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,CLASSIFIED,false,true,true,false,OPEN,INVESTIGATION,VIEW,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,classified_record_approval|cross_jurisdiction_superior_approval|sensitive_record_approval,ebe73d7890199c5f9231b620,5fe7187275b756ce3948358336388dca264578bbb14540649493ef7adc48ba59,d98465d316f0004c825fc9bcdb47d6662fb209a971f8e940f3a0f5f56df6d16e,1fb89cf93c743bea7730eccccb7b594ecda6a9f0c5cd91bd5e09cc84d138a11e,2,c7bda0175b82f29530d39520252ece87c276f12adebf5d74699c03312dde82a3
REQ-000056,2026-05-27T10:16:00Z,Inspector,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,POLICE,JUVENILE_PROTECTION,JUVENILE_RECORD,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,CLASSIFIED,false,false,true,false,OPEN,AUDIT,APPROVE,deny,DENY_APPROVAL_ACTION_WITHOUT_SUPERVISOR_RANK,none,101134a3592ad397ce6c9808,b15f6a9c6db27cd05a9264662fdbc141b01cf58f1313e73128161eec4ec38b30,a380fffd003c5869d25cd1c33837dc28d42c63b4f2dd943f04b5fb7017ac2ea1,55af27bdc12d354aef7c255a0d26458050d2da0bf139bf1f0160e47d626123ed,2,c7bda0175b82f29530d39520252ece87c276f12adebf5d74699c03312dde82a3
REQ-000057,2026-05-27T12:21:00Z,Sub-Inspector,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,POLICE,CYBER_FRAUD,EVIDENCE_MEDIA,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,CLASSIFIED,false,false,false,true,OPEN,INVESTIGATION,VIEW,escalate,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,classified_record_approval|cross_jurisdiction_superior_approval,06c0b2dfae4e3978a66b58fa,c7e5dcf64114266dfc22439548d40e0a372f5c671b9532a3a98c66bf3e1c0c49,70c381535ea0bc4de9b3aead0098b2410d1bef7da76e381f5855da48b8c1a304,01e0955650146c8e2312836eca37ff17ee58874d741ba451adbc58e15b6834a8,2,c7bda0175b82f29530d39520252ece87c276f12adebf5d74699c03312dde82a3
REQ-000058,2026-05-27T05:48:00Z,Senior Superintendent,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,POLICE,MISSING_PERSON,JUVENILE_RECORD,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,CLASSIFIED,false,false,true,false,OPEN,INVESTIGATION,DOWNLOAD,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,classified_record_approval|cross_jurisdiction_superior_approval|sensitive_record_approval,ff9cb6c5f329063a51622d9d,700b71804fb904613181bb459c27f4ad86d4bd0fd5539f0e0e88f1903ab316c1,ef93d97e400de94b8f1703cdb1735f6f94b17f38633d9a814f002727ed90851c,34fdfbb51670bd6ec09bcd5d7117fc7db0b8df3eb8b9f2959fd487c2a04e269a,2,c7bda0175b82f29530d39520252ece87c276f12adebf5d74699c03312dde82a3
REQ-000059,2026-05-27T06:53:00Z,Inspector,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,POLICE,JUVENILE_PROTECTION,CYBERCRIME_COMPLAINT,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,CLASSIFIED,false,false,true,false,OPEN,SUPERVISION,VIEW,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,classified_record_approval|cross_jurisdiction_superior_approval|sensitive_record_approval,39b3b021ac2bacc0a736b2d0,da00487f9df1a5b62359f430c7482e63317a19bf91e7a60d4f5171569f7d37de,a112e86224d2a105a509b34123694e8a0a53f3b57a9f0d211496a9425c2b41c5,2496ab48fd9beeb81c8ac18b3f8eb7b920cc4034385735bd4e6e80d50ded3987,2,c7bda0175b82f29530d39520252ece87c276f12adebf5d74699c03312dde82a3
REQ-000060,2026-05-27T08:00:00Z,Constable,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,POLICE,NARCOTICS,JUVENILE_RECORD,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,CLASSIFIED,false,false,true,false,OPEN,INVESTIGATION,UPDATE,deny,DENY_INACTIVE_CREDENTIAL,none,1def554de49ea7f72d9de4aa,01ac556b3a205e571d21af139d758d6f27794d6914b4d2c547f6c2b96d938c8b,a73961bb41d86cbc54bc143fac8039dd15dedc09e582d9167fb84a16c316fd78,af76984afd60d952cb2c4f4ecb27922f284876fc2346b951732b35c9696e5580,2,c7bda0175b82f29530d39520252ece87c276f12adebf5d74699c03312dde82a3
REQ-000061,2026-05-27T04:04:00Z,Constable,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,POLICE,MISSING_PERSON,WITNESS_STATEMENT,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,HIGH,false,true,false,false,OPEN,PROSECUTION_REVIEW,VIEW,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|manual_node_outage_review|sensitive_record_approval,75421b05601440e73ed25112,aa22f65249e8ea71d39234dc36793d9b4824c176cb7492f568620189b91e7c4e,cd363aa6e9b8ae28b0538a331eb098394e865517dff1beb0b543d2c58fdaa0cd,8f7288ffd963d41cda87ba7779660550bd2f6cc75b461c8761049b896a98eb34,2,c7bda0175b82f29530d39520252ece87c276f12adebf5d74699c03312dde82a3
REQ-000062,2026-05-27T10:20:00Z,Cybercrime Officer,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,CYBERCRIME,NARCOTICS,CYBERCRIME_COMPLAINT,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,HIGH,false,false,false,false,OPEN,SUPERVISION,VIEW,escalate,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction_superior_approval,67ec600019b72edeb5c04446,6411cbd968baf74ad1d937bc5c024d2bc583de533e7cea992d153496e868c2d0,7cc0a6815b794c405985f5943bca85c2043e9763b373c566a8db06f93b3f02e8,4669f75791cbccb1f0ae2268b9b51c2c747570df1eb57252f0d9b6f4c3ea6872,2,c7bda0175b82f29530d39520252ece87c276f12adebf5d74699c03312dde82a3
REQ-000063,2026-05-27T17:51:00Z,Head Constable,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,POLICE,NARCOTICS,FIR_SUMMARY,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,LOW,false,false,false,false,OPEN,INVESTIGATION,VIEW,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,none,96b308701c409c1628ea8b30,3fb82d168b99e9688a73f323c650831af188c026b34c6767c32d218d2c5699cb,08b7dc6eb8c843ba73e05086ecba4dd477d2c593cfea9f25947170f684c0120a,8627b982889491212aff31f714e3385728769ad9f47ace6d7b40200f6370e7f8,2,c7bda0175b82f29530d39520252ece87c276f12adebf5d74699c03312dde82a3
REQ-000064,2026-05-27T07:28:00Z,Constable,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,POLICE,MISSING_PERSON,COURT_SUBMISSION,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,MEDIUM,false,false,false,false,OPEN,INVESTIGATION,VIEW,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,none,cd081fc803d81c9c3fd711bc,596a2e283014792c6f347d75caef173f1472e838f2b5516c28b394960556b081,7de9296bea1dcb05b58277f5d7aabf7cfd77bc985effa709d5284f8257056569,49573eac267ac651495cf1c98e88b0ddd7546d95db8015a4a2120c4cb9a0347a,2,c7bda0175b82f29530d39520252ece87c276f12adebf5d74699c03312dde82a3
REQ-000065,2026-05-27T10:50:00Z,Inspector,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,POLICE,MISSING_PERSON,COURT_SUBMISSION,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,MEDIUM,false,false,false,false,OPEN,INVESTIGATION,VIEW,deny,DENY_INACTIVE_CREDENTIAL,none,77bbc657b79c647118a6fd8b,8060c62db5120b1908ef474b430efbfe9e1b04db7d2950b9a86dbb1d13ee2784,832d1870e22989e44258ac0655ee22849cabaf8fc8fc1c424c8e624e51dc6127,06aeb5feb922e3ed4df9f685a0f0ba5c8ae1f450aa4d4e95ab5e6f791f3282d8,2,c7bda0175b82f29530d39520252ece87c276f12adebf5d74699c03312dde82a3
REQ-000066,2026-05-27T17:36:00Z,Head Constable,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,POLICE,NARCOTICS,COURT_SUBMISSION,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,MEDIUM,false,false,false,false,OPEN,INVESTIGATION,VIEW,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,none,9c89bd58d65f1c9c8d47dc4a,73ecd021ba6f51142d040a0c5a7512d295e8db6bf9ecb8d7c47dfc6fc408eda1,b9667bd980fc6355fdae224fcc96d1010d02f434cb30c7ae0bb252b3be001745,06bd4badbc4a90c438dce383a118ea2b33e35e6c6ed13d792eda63266cc21116,2,c7bda0175b82f29530d39520252ece87c276f12adebf5d74699c03312dde82a3
REQ-000067,2026-05-27T12:17:00Z,Sub-Inspector,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,POLICE,CYBER_FRAUD,EVIDENCE_MEDIA,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,HIGH,false,false,false,true,OPEN,COURT_PRODUCTION,VIEW,escalate,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction_superior_approval,b7660cb1cbb49090d627be70,f502174c0cd6567f417f4e2c9b809787048c43d9da27f576c64f2dc4c7783697,c270d26bb5c9280c20b1cb966ccf9c3e1c426f1b50c0c673b530bba5b2a04476,dacdb511a538a2a4d7aaf02017a77d7d6239f17d5876fd45ade9666eb4d4b2c1,2,c7bda0175b82f29530d39520252ece87c276f12adebf5d74699c03312dde82a3
REQ-000068,2026-05-27T07:56:00Z,Sub-Inspector,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,POLICE,JUVENILE_PROTECTION,WITNESS_STATEMENT,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,CLASSIFIED,false,true,true,false,OPEN,EMERGENCY_RESPONSE,DOWNLOAD,escalate,ESCALATE_EMERGENCY_REVIEW_REQUIRED,classified_record_approval|cross_jurisdiction_superior_approval|sensitive_record_approval|superior_emergency_review,ebe73d7890199c5f9231b620,5fe7187275b756ce3948358336388dca264578bbb14540649493ef7adc48ba59,d98465d316f0004c825fc9bcdb47d6662fb209a971f8e940f3a0f5f56df6d16e,782fc83f4fa271a81887aa9d919c38df00f95555e1e50b6d55c035813e0ce290,2,c7bda0175b82f29530d39520252ece87c276f12adebf5d74699c03312dde82a3
REQ-000069,2026-05-27T05:45:00Z,Inspector,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,POLICE,NARCOTICS,JUVENILE_RECORD,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,CLASSIFIED,false,false,true,false,OPEN,SUPERVISION,DOWNLOAD,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,classified_record_approval|cross_jurisdiction_superior_approval|sensitive_record_approval,e19f70d9083dc3bb727e2232,3a1913cf6408f802fe3bf7595cfe0045a930af962aab49ea8edc05d45ead6098,249db680fb998efeee076f10ab1e02d62fddb2fc8c42c092b0ceedea7997aa84,1fa5fb60408c1ef30207d90105e5d9d0e775af97e51f3688620a26444262fc6d,2,c7bda0175b82f29530d39520252ece87c276f12adebf5d74699c03312dde82a3
REQ-000070,2026-05-27T03:30:00Z,Sub-Inspector,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,POLICE,JUVENILE_PROTECTION,VICTIM_RECORD,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,HIGH,true,false,true,false,SEALED,AUDIT,DOWNLOAD,deny,DENY_INACTIVE_CREDENTIAL,none,914e0096faeab4952f809e81,0ac44e8d54381db8a473a306be4da5e8498bc190d9a1ab60eeb300044a356dd4,6a4f0f54ef86f0a8e23fa827e29933f639ddeafb095d671b7bb4fda75597ee57,ac82fb84a0a34f3ec482704170d833bb64289e03e6d5fdc23fe0e6419768e38c,2,c7bda0175b82f29530d39520252ece87c276f12adebf5d74699c03312dde82a3
REQ-000071,2026-05-27T08:17:00Z,Constable,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,POLICE,MISSING_PERSON,JUVENILE_RECORD,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,HIGH,false,false,true,false,OPEN,INVESTIGATION,VIEW,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,2a256aa7b1b7e8130845c578,d095ca522ef0a4db941d49583b51e76373518e68af05ab31c3a40086c3e2b936,645bcd2efe6e77359d4e75dab102a1c02843a2f9a9e8a9c81f4661d208ec71b3,bbb089f2c5310ceb3bd70663dbbcfc97c266fd73def018dc7d34c0b8449d9edb,2,c7bda0175b82f29530d39520252ece87c276f12adebf5d74699c03312dde82a3
